timeperiod,district,object-id,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,topsis-score,heat-risk-score
2022_05,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2022_05.tif,5.589,4.0,2.0,3.0,5.0,0.0,0.684,4.0
2022_06,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2022_06.tif,6.468,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2022_07,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2022_07.tif,25.149,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2022_08,KOKRAJHAR,18-300,163,8697960.06,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2022_08.tif,20.931,2.0,2.0,3.0,4.0,8697960.06,0.423,3.0
2022_09,KOKRAJHAR,18-300,163,9977425.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2022_09.tif,3.886,3.0,2.0,3.0,4.0,18675385.06,0.423,3.0
2022_10,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2022_10.tif,33.129,2.0,2.0,3.0,4.0,18675385.06,0.381,2.0
2022_11,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2022_11.tif,0.044,3.0,2.0,3.0,4.0,18675385.06,0.297,2.0
2022_12,KOKRAJHAR,18-300,163,0.0,57857.16,121754.844,1285566.267,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,2.0,3.0,4.0,18675385.06,0.297,2.0
2023_01,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2023_01.tif,0.051,2.0,2.0,3.0,4.0,18675385.06,0.297,2.0
2023_02,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_02.tif,0.092,2.0,2.0,3.0,4.0,18675385.06,0.297,2.0
2023_03,KOKRAJHAR,18-300,163,22864055.95,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_03.tif,20.48,2.0,2.0,3.0,4.0,41539441.01,0.381,2.0
2023_04,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2023_04.tif,6.322,4.0,2.0,3.0,5.0,0.0,0.642,4.0
2023_05,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_05.tif,5.613,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2023_06,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_06.tif,35.041,3.0,2.0,3.0,5.0,0.0,0.642,4.0
2023_07,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_07.tif,25.108,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2023_08,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_08.tif,20.791,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2023_09,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_09.tif,35.542,2.0,2.0,3.0,5.0,0.0,0.425,3.0
2023_10,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2023_10.tif,36.073,3.0,2.0,3.0,5.0,0.0,0.642,4.0
2023_11,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2023_11.tif,1.084,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2023_12,KOKRAJHAR,18-300,163,0.0,59706.577,121858.831,1289251.299,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_01,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_01.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_02,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2024_02.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.345,2.0
2024_03,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2024_03.tif,25.017,3.0,2.0,3.0,5.0,0.0,0.551,3.0
2024_04,KOKRAJHAR,18-300,163,4745270.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_04.tif,1.219,3.0,2.0,3.0,1.0,4745270.0,0.176,1.0
2024_05,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_05.tif,29.29,3.0,2.0,3.0,4.0,4745270.0,0.519,3.0
2024_06,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_06.tif,29.455,2.0,2.0,3.0,4.0,4745270.0,0.381,2.0
2024_07,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2024_07.tif,41.905,4.0,2.0,3.0,4.0,4745270.0,0.66,4.0
2024_08,KOKRAJHAR,18-300,163,1.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2024_08.tif,20.194,3.0,2.0,3.0,4.0,4745271.0,0.519,3.0
2024_09,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_09.tif,42.279,3.0,2.0,3.0,5.0,4745271.0,0.642,4.0
2024_10,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,5.0,LST_ASSAM_2024_10.tif,28.364,3.0,2.0,3.0,5.0,4745271.0,0.551,3.0
2024_11,KOKRAJHAR,18-300,163,7499163.65,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_11.tif,3.929,3.0,2.0,3.0,4.0,12244434.65,0.519,3.0
2024_12,KOKRAJHAR,18-300,163,0.0,61555.994,121962.818,1292936.33,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2024_12.tif,0.0,3.0,2.0,3.0,4.0,12244434.65,0.297,2.0
2025_01,KOKRAJHAR,18-300,163,4967998.38,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_01.tif,0.0,3.0,2.0,3.0,4.0,17212433.03,0.28,2.0
2025_02,KOKRAJHAR,18-300,163,4988956.63,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2025_02.tif,0.0,2.0,2.0,3.0,4.0,22201389.66,0.297,2.0
2025_03,KOKRAJHAR,18-300,163,253853000.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_03.tif,29.0,3.0,2.0,3.0,1.0,276054389.66,0.414,3.0
2025_04,KOKRAJHAR,18-300,163,0.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_04.tif,1.261,4.0,2.0,3.0,5.0,0.0,0.642,4.0
2025_05,KOKRAJHAR,18-300,163,3800000.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_05.tif,7.097,3.0,2.0,3.0,4.0,3800000.0,0.423,3.0
2025_06,KOKRAJHAR,18-300,163,0.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2025_06.tif,41.78,2.0,2.0,3.0,4.0,3800000.0,0.423,3.0
2025_07,KOKRAJHAR,18-300,163,2108089.5,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_07.tif,25.588,3.0,2.0,3.0,4.0,5908089.5,0.519,3.0
2025_08,KOKRAJHAR,18-300,163,0.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_08.tif,8.38,3.0,2.0,3.0,4.0,5908089.5,0.519,3.0
2025_09,KOKRAJHAR,18-300,163,0.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_09.tif,17.875,2.0,2.0,3.0,5.0,5908089.5,0.425,3.0
2025_10,KOKRAJHAR,18-300,163,4998922.34,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_10.tif,47.358,3.0,2.0,3.0,5.0,10907011.84,0.642,4.0
2025_11,KOKRAJHAR,18-300,163,4371700.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_11.tif,2.714,3.0,2.0,3.0,5.0,15278711.84,0.463,3.0
2025_12,KOKRAJHAR,18-300,163,0.0,63405.411,122066.805,1296621.362,8.966,2.847,22.904,86.36,4.26,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,2.0,3.0,5.0,15278711.84,0.345,2.0
2026_01,KOKRAJHAR,18-300,163,0.0,65254.828,122170.792,1300306.394,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2026_01.tif,0.0,3.0,2.0,3.0,5.0,15278711.84,0.345,2.0
2026_02,KOKRAJHAR,18-300,163,88003502.28,65254.828,122170.792,1300306.394,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2026_02.tif,3.722,2.0,2.0,3.0,4.0,103282214.12,0.297,2.0
2026_03,KOKRAJHAR,18-300,163,7205000.0,65254.828,122170.792,1300306.394,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2026_03.tif,17.469,2.0,2.0,3.0,5.0,110487214.12,0.425,3.0
2026_04,KOKRAJHAR,18-300,163,0.0,65254.828,122170.792,1300306.394,8.966,2.847,22.904,86.36,4.26,2.0,LST_ASSAM_2026_04.tif,0.0,3.0,2.0,3.0,5.0,0.0,0.414,3.0
2026_05,KOKRAJHAR,18-300,163,4999999.0,65254.828,122170.792,1300306.394,8.966,2.847,22.904,86.36,4.26,3.0,LST_ASSAM_2026_05.tif,0.0,3.0,2.0,3.0,4.0,4999999.0,0.546,3.0
2021_04,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2021_04.tif,0.22,3.0,3.0,4.0,5.0,0.0,0.421,3.0
2021_05,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2021_05.tif,12.257,3.0,3.0,4.0,5.0,0.0,0.538,3.0
2021_06,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2021_06.tif,33.119,5.0,3.0,4.0,5.0,0.0,0.85,5.0
2021_07,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2021_07.tif,20.737,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2021_08,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2021_08.tif,11.925,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2021_09,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2021_09.tif,8.556,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2021_10,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2021_10.tif,60.992,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2021_11,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2021_11.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2021_12,LAKHIMPUR,18-307,124,0.0,56286.694,106671.418,1148639.248,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2021_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_01,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_01.tif,0.363,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_02,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_02.tif,0.316,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_03,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_03.tif,75.021,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2022_04,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2022_04.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_05,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_05.tif,3.68,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2022_06,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2022_06.tif,6.469,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2022_07,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2022_07.tif,25.706,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2022_08,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_08.tif,32.362,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2022_09,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_09.tif,3.053,3.0,3.0,4.0,5.0,0.0,0.505,3.0
2022_10,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_10.tif,40.246,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2022_11,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2022_11.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_12,LAKHIMPUR,18-307,124,0.0,58342.01,107159.016,1159586.992,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2023_01,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2023_01.tif,1.231,4.0,3.0,4.0,5.0,0.0,0.7,4.0
2023_02,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2023_02.tif,8.016,5.0,3.0,4.0,5.0,0.0,0.85,5.0
2023_03,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2023_03.tif,26.874,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2023_04,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,1.0,LST_ASSAM_2023_04.tif,0.449,2.0,3.0,4.0,5.0,0.0,0.382,2.0
2023_05,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2023_05.tif,4.026,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2023_06,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2023_06.tif,41.424,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2023_07,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,1.0,LST_ASSAM_2023_07.tif,19.988,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2023_08,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2023_08.tif,18.114,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2023_09,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2023_09.tif,38.695,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2023_10,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2023_10.tif,42.665,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2023_11,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2023_11.tif,1.168,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2023_12,LAKHIMPUR,18-307,124,0.0,60397.326,107646.614,1170534.737,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2023_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2024_01,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2024_01.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2024_02,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2024_02.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2024_03,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2024_03.tif,30.567,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2024_04,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,1.0,LST_ASSAM_2024_04.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2024_05,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2024_05.tif,20.997,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2024_06,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2024_06.tif,33.387,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2024_07,LAKHIMPUR,18-307,124,2.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2024_07.tif,30.278,2.0,3.0,4.0,5.0,2.0,0.466,3.0
2024_08,LAKHIMPUR,18-307,124,1.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2024_08.tif,29.807,4.0,3.0,4.0,5.0,3.0,0.751,4.0
2024_09,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2024_09.tif,45.927,4.0,3.0,4.0,5.0,3.0,0.85,5.0
2024_10,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2024_10.tif,25.107,3.0,3.0,4.0,5.0,3.0,0.598,3.0
2024_11,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2024_11.tif,4.97,4.0,3.0,4.0,5.0,3.0,0.751,4.0
2024_12,LAKHIMPUR,18-307,124,0.0,62452.642,108134.212,1181482.481,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2024_12.tif,0.0,3.0,3.0,4.0,5.0,3.0,0.382,2.0
2025_01,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,4.0,5.0,3.0,0.382,2.0
2025_02,LAKHIMPUR,18-307,124,9487205.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2025_02.tif,1.609,5.0,3.0,4.0,5.0,9487208.0,0.85,5.0
2025_03,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,1.0,LST_ASSAM_2025_03.tif,26.713,2.0,3.0,4.0,5.0,9487208.0,0.466,3.0
2025_04,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2025_04.tif,0.0,2.0,3.0,4.0,5.0,0.0,0.382,2.0
2025_05,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2025_05.tif,6.745,3.0,3.0,4.0,5.0,0.0,0.505,3.0
2025_06,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2025_06.tif,54.909,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2025_07,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,2.0,LST_ASSAM_2025_07.tif,32.174,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2025_08,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,3.0,LST_ASSAM_2025_08.tif,6.943,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2025_09,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2025_09.tif,22.631,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2025_10,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2025_10.tif,54.11,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2025_11,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2025_11.tif,4.632,5.0,3.0,4.0,5.0,0.0,0.85,5.0
2025_12,LAKHIMPUR,18-307,124,0.0,64507.958,108621.81,1192430.226,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2026_01,LAKHIMPUR,18-307,124,2481070.19,66563.274,109109.408,1203377.97,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,3.0,4.0,5.0,2481070.19,0.382,2.0
2026_02,LAKHIMPUR,18-307,124,0.0,66563.274,109109.408,1203377.97,8.32,2.832,16.319,79.61,4.168,5.0,LST_ASSAM_2026_02.tif,18.437,5.0,3.0,4.0,5.0,2481070.19,0.85,5.0
2026_03,LAKHIMPUR,18-307,124,0.0,66563.274,109109.408,1203377.97,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2026_03.tif,33.109,4.0,3.0,4.0,5.0,2481070.19,0.751,4.0
2026_04,LAKHIMPUR,18-307,124,0.0,66563.274,109109.408,1203377.97,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.648,4.0
2026_05,LAKHIMPUR,18-307,124,0.0,66563.274,109109.408,1203377.97,8.32,2.832,16.319,79.61,4.168,4.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.752,4.0
2021_04,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,5.0,LST_ASSAM_2021_04.tif,0.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0
2021_05,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,1.0,LST_ASSAM_2021_05.tif,14.045,3.0,2.0,1.0,5.0,0.0,0.4,2.0
2021_06,MAJULI,18-760,32,11879114.45,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,2.0,LST_ASSAM_2021_06.tif,32.966,5.0,2.0,1.0,2.0,11879114.45,0.6,3.0
2021_07,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,3.0,LST_ASSAM_2021_07.tif,23.489,5.0,2.0,1.0,4.0,11879114.45,0.651,4.0
2021_08,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,2.0,LST_ASSAM_2021_08.tif,12.148,4.0,2.0,1.0,4.0,11879114.45,0.573,3.0
2021_09,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,2.0,LST_ASSAM_2021_09.tif,11.125,2.0,2.0,1.0,4.0,11879114.45,0.323,2.0
2021_10,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,4.0,LST_ASSAM_2021_10.tif,63.648,4.0,2.0,1.0,4.0,11879114.45,0.651,4.0
2021_11,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,5.0,LST_ASSAM_2021_11.tif,0.0,3.0,2.0,1.0,4.0,11879114.45,0.246,2.0
2021_12,MAJULI,18-760,32,0.0,7068.776,8786.109,167349.174,9.351,4.953,17.281,88.08,5.345,5.0,LST_ASSAM_2021_12.tif,0.0,3.0,2.0,1.0,4.0,11879114.45,0.246,2.0
